"STi","T2C","STj","COUNT","YEAR"
"ALABAMA","Under 3 Months","NEW YORK","4","2013"
"ALABAMA","Under 3 Months","NORTH CAROLINA","0","2013"
"ALABAMA","Under 3 Months","NORTH DAKOTA","0","2013"
"ALABAMA","Under 3 Months","OHIO","2","2013"
"ALABAMA","Under 3 Months","OKLAHOMA","0","2013"
"ALABAMA","Under 3 Months","OREGON","0","2013"
"ALABAMA","Under 3 Months","PENNSYLVANIA","0","2013"
"ALABAMA","Under 3 Months","PUERTO RICO","0","2013"
"ALABAMA","Under 3 Months","RHODE ISLAND","0","2013"
"ALABAMA","Under 3 Months","SOUTH CAROLINA","1","2013"
"ALABAMA","Under 3 Months","SOUTH DAKOTA","0","2013"
"ALABAMA","Under 3 Months","TENNESSEE","3","2013"
"ALABAMA","Under 3 Months","TEXAS","0","2013"
"ALABAMA","Under 3 Months","U.S. VIRGIN ISLANDS","0","2013"
"ALABAMA","Under 3 Months","UTAH","0","2013"
"ALABAMA","Under 3 Months","VERMONT","0","2013"
"ALABAMA","Under 3 Months","VIRGINIA","0","2013"
"ALABAMA","Under 3 Months","WASHINGTON","0","2013"
"ALABAMA","Under 3 Months","WEST VIRGINIA","0","2013"
"ALABAMA","Under 3 Months","WISCONSIN","0","2013"
"ALABAMA","Under 3 Months","WYOMING","0","2013"
"ALABAMA","Under 3 Months","TOTAL","216","2013"
"ALABAMA","3 Months to Under 7 Months","ALABAMA","179","2013"
"ALABAMA","3 Months to Under 7 Months","ALASKA","0","2013"
"ALABAMA","3 Months to Under 7 Months","ARIZONA","0","2013"
"ALABAMA","3 Months to Under 7 Months","ARKANSAS","0","2013"
"ALABAMA","3 Months to Under 7 Months","CALIFORNIA","6","2013"
"ALABAMA","3 Months to Under 7 Months","COLORADO","0","2013"
"ALABAMA","3 Months to Under 7 Months","CONNECTICUT","0","2013"
"ALABAMA","3 Months to Under 7 Months","DELAWARE","0","2013"
"ALABAMA","3 Months to Under 7 Months","DISTRICT OF COLUMBIA","2","2013"
"ALABAMA","3 Months to Under 7 Months","FLORIDA","4","2013"
"ALABAMA","3 Months to Under 7 Months","GEORGIA","9","2013"
"ALABAMA","3 Months to Under 7 Months","GUAM","0","2013"
"ALABAMA","3 Months to Under 7 Months","HAWAII","0","2013"
"ALABAMA","3 Months to Under 7 Months","IDAHO","0","2013"
"ALABAMA","3 Months to Under 7 Months","ILLINOIS","0","2013"
"ALABAMA","3 Months to Under 7 Months","INDIANA","1","2013"
"ALABAMA","3 Months to Under 7 Months","IOWA","0","2013"
"ALABAMA","3 Months to Under 7 Months","KANSAS","0","2013"
"ALABAMA","3 Months to Under 7 Months","KENTUCKY","1","2013"
"ALABAMA","3 Months to Under 7 Months","LOUISIANA","0","2013"
"ALABAMA","3 Months to Under 7 Months","MAINE","1","2013"
"ALABAMA","3 Months to Under 7 Months","MARYLAND","0","2013"
"ALABAMA","3 Months to Under 7 Months","MASSACHUSETTS","1","2013"
"ALABAMA","3 Months to Under 7 Months","MICHIGAN","0","2013"
"ALABAMA","3 Months to Under 7 Months","MINNESOTA","0","2013"
"ALABAMA","3 Months to Under 7 Months","MISSISSIPPI","0","2013"
"ALABAMA","3 Months to Under 7 Months","MISSOURI","0","2013"
"ALABAMA","3 Months to Under 7 Months","MONTANA","0","2013"
"ALABAMA","3 Months to Under 7 Months","NEBRASKA","0","2013"
"ALABAMA","3 Months to Under 7 Months","NEVADA","0","2013"
"ALABAMA","3 Months to Under 7 Months","NEW HAMPSHIRE","0","2013"
"ALABAMA","3 Months to Under 7 Months","NEW JERSEY","0","2013"
"ALABAMA","3 Months to Under 7 Months","NEW MEXICO","0","2013"
"ALABAMA","3 Months to Under 7 Months","NEW YORK","2","2013"
"ALABAMA","3 Months to Under 7 Months","NORTH CAROLINA","1","2013"
"ALABAMA","3 Months to Under 7 Months","NORTH DAKOTA","0","2013"
"ALABAMA","3 Months to Under 7 Months","OHIO","1","2013"
"ALABAMA","3 Months to Under 7 Months","OKLAHOMA","0","2013"
"ALABAMA","3 Months to Under 7 Months","OREGON","0","2013"
"ALABAMA","3 Months to Under 7 Months","PENNSYLVANIA","0","2013"
"ALABAMA","3 Months to Under 7 Months","PUERTO RICO","0","2013"
"ALABAMA","3 Months to Under 7 Months","RHODE ISLAND","0","2013"
"ALABAMA","3 Months to Under 7 Months","SOUTH CAROLINA","1","2013"
"ALABAMA","3 Months to Under 7 Months","SOUTH DAKOTA","0","2013"
"ALABAMA","3 Months to Under 7 Months","TENNESSEE","0","2013"
"ALABAMA","3 Months to Under 7 Months","TEXAS","2","2013"
"ALABAMA","3 Months to Under 7 Months","U.S. VIRGIN ISLANDS","0","2013"
"ALABAMA","3 Months to Under 7 Months","UTAH","0","2013"
"ALABAMA","3 Months to Under 7 Months","VERMONT","0","2013"
"ALABAMA","3 Months to Under 7 Months","VIRGINIA","1","2013"
"ALABAMA","3 Months to Under 7 Months","WASHINGTON","0","2013"
"ALABAMA","3 Months to Under 7 Months","WEST VIRGINIA","0","2013"
"ALABAMA","3 Months to Under 7 Months","WISCONSIN","0","2013"
"ALABAMA","3 Months to Under 7 Months","WYOMING","0","2013"
"ALABAMA","3 Months to Under 7 Months","TOTAL","212","2013"
"ALABAMA","7 Months to Under 1 Year","ALABAMA","190","2013"
"ALABAMA","7 Months to Under 1 Year","ALASKA","0","2013"
"ALABAMA","7 Months to Under 1 Year","ARIZONA","0","2013"
"ALABAMA","7 Months to Under 1 Year","ARKANSAS","0","2013"
"ALABAMA","7 Months to Under 1 Year","CALIFORNIA","3","2013"
"ALABAMA","7 Months to Under 1 Year","COLORADO","0","2013"
"ALABAMA","7 Months to Under 1 Year","CONNECTICUT","1","2013"
"ALABAMA","7 Months to Under 1 Year","DELAWARE","0","2013"
"ALABAMA","7 Months to Under 1 Year","DISTRICT OF COLUMBIA","0","2013"
"ALABAMA","7 Months to Under 1 Year","FLORIDA","5","2013"
"ALABAMA","7 Months to Under 1 Year","GEORGIA","14","2013"
"ALABAMA","7 Months to Under 1 Year","GUAM","0","2013"
"ALABAMA","7 Months to Under 1 Year","HAWAII","0","2013"
"ALABAMA","7 Months to Under 1 Year","IDAHO","0","2013"
"ALABAMA","7 Months to Under 1 Year","ILLINOIS","2","2013"
"ALABAMA","7 Months to Under 1 Year","INDIANA","0","2013"
"ALABAMA","7 Months to Under 1 Year","IOWA","0","2013"
"ALABAMA","7 Months to Under 1 Year","KANSAS","0","2013"
"ALABAMA","7 Months to Under 1 Year","KENTUCKY","1","2013"
"ALABAMA","7 Months to Under 1 Year","LOUISIANA","7","2013"
"ALABAMA","7 Months to Under 1 Year","MAINE","0","2013"
"ALABAMA","7 Months to Under 1 Year","MARYLAND","0","2013"
"ALABAMA","7 Months to Under 1 Year","MASSACHUSETTS","0","2013"
"ALABAMA","7 Months to Under 1 Year","MICHIGAN","3","2013"
"ALABAMA","7 Months to Under 1 Year","MINNESOTA","0","2013"
"ALABAMA","7 Months to Under 1 Year","MISSISSIPPI","1","2013"
"ALABAMA","7 Months to Under 1 Year","MISSOURI","0","2013"
"ALABAMA","7 Months to Under 1 Year","MONTANA","0","2013"
"ALABAMA","7 Months to Under 1 Year","NEBRASKA","0","2013"
"ALABAMA","7 Months to Under 1 Year","NEVADA","0","2013"
"ALABAMA","7 Months to Under 1 Year","NEW HAMPSHIRE","0","2013"
"ALABAMA","7 Months to Under 1 Year","NEW JERSEY","1","2013"
"ALABAMA","7 Months to Under 1 Year","NEW MEXICO","0","2013"
"ALABAMA","7 Months to Under 1 Year","NEW YORK","3","2013"
"ALABAMA","7 Months to Under 1 Year","NORTH CAROLINA","2","2013"
"ALABAMA","7 Months to Under 1 Year","NORTH DAKOTA","0","2013"
"ALABAMA","7 Months to Under 1 Year","OHIO","0","2013"
"ALABAMA","7 Months to Under 1 Year","OKLAHOMA","0","2013"
"ALABAMA","7 Months to Under 1 Year","OREGON","0","2013"
"ALABAMA","7 Months to Under 1 Year","PENNSYLVANIA","1","2013"
"ALABAMA","7 Months to Under 1 Year","PUERTO RICO","0","2013"
"ALABAMA","7 Months to Under 1 Year","RHODE ISLAND","0","2013"
"ALABAMA","7 Months to Under 1 Year","SOUTH CAROLINA","0","2013"
"ALABAMA","7 Months to Under 1 Year","SOUTH DAKOTA","0","2013"
"ALABAMA","7 Months to Under 1 Year","TENNESSEE","1","2013"
"ALABAMA","7 Months to Under 1 Year","TEXAS","0","2013"
"ALABAMA","7 Months to Under 1 Year","U.S. VIRGIN ISLANDS","0","2013"
"ALABAMA","7 Months to Under 1 Year","UTAH","0","2013"
"ALABAMA","7 Months to Under 1 Year","VERMONT","0","2013"
"ALABAMA","7 Months to Under 1 Year","VIRGINIA","2","2013"
"ALABAMA","7 Months to Under 1 Year","WASHINGTON","0","2013"
"ALABAMA","7 Months to Under 1 Year","WEST VIRGINIA","0","2013"
"ALABAMA","7 Months to Under 1 Year","WISCONSIN","0","2013"
"ALABAMA","7 Months to Under 1 Year","WYOMING","0","2013"
"ALABAMA","7 Months to Under 1 Year","TOTAL","237","2013"
"ALABAMA","1 Year to Under 2 Years","ALABAMA","363","2013"
"ALABAMA","1 Year to Under 2 Years","ALASKA","0","2013"
"ALABAMA","1 Year to Under 2 Years","ARIZONA","2","2013"
"ALABAMA","1 Year to Under 2 Years","ARKANSAS","0","2013"
"ALABAMA","1 Year to Under 2 Years","CALIFORNIA","1","2013"
"ALABAMA","1 Year to Under 2 Years","COLORADO","2","2013"
"ALABAMA","1 Year to Under 2 Years","CONNECTICUT","0","2013"
"ALABAMA","1 Year to Under 2 Years","DELAWARE","0","2013"
"ALABAMA","1 Year to Under 2 Years","DISTRICT OF COLUMBIA","0","2013"
"ALABAMA","1 Year to Under 2 Years","FLORIDA","8","2013"
"ALABAMA","1 Year to Under 2 Years","GEORGIA","19","2013"
"ALABAMA","1 Year to Under 2 Years","GUAM","0","2013"
"ALABAMA","1 Year to Under 2 Years","HAWAII","0","2013"
"ALABAMA","1 Year to Under 2 Years","IDAHO","0","2013"
"ALABAMA","1 Year to Under 2 Years","ILLINOIS","5","2013"
"ALABAMA","1 Year to Under 2 Years","INDIANA","1","2013"
"ALABAMA","1 Year to Under 2 Years","IOWA","0","2013"
"ALABAMA","1 Year to Under 2 Years","KANSAS","1","2013"
"ALABAMA","1 Year to Under 2 Years","KENTUCKY","1","2013"
"ALABAMA","1 Year to Under 2 Years","LOUISIANA","6","2013"
"ALABAMA","1 Year to Under 2 Years","MAINE","0","2013"
"ALABAMA","1 Year to Under 2 Years","MARYLAND","1","2013"
"ALABAMA","1 Year to Under 2 Years","MASSACHUSETTS","1","2013"
"ALABAMA","1 Year to Under 2 Years","MICHIGAN","4","2013"
"ALABAMA","1 Year to Under 2 Years","MINNESOTA","0","2013"
"ALABAMA","1 Year to Under 2 Years","MISSISSIPPI","5","2013"
"ALABAMA","1 Year to Under 2 Years","MISSOURI","0","2013"
"ALABAMA","1 Year to Under 2 Years","MONTANA","0","2013"
"ALABAMA","1 Year to Under 2 Years","NEBRASKA","0","2013"
"ALABAMA","1 Year to Under 2 Years","NEVADA","0","2013"
"ALABAMA","1 Year to Under 2 Years","NEW HAMPSHIRE","0","2013"
"ALABAMA","1 Year to Under 2 Years","NEW JERSEY","4","2013"
"ALABAMA","1 Year to Under 2 Years","NEW MEXICO","0","2013"
"ALABAMA","1 Year to Under 2 Years","NEW YORK","4","2013"
"ALABAMA","1 Year to Under 2 Years","NORTH CAROLINA","6","2013"
"ALABAMA","1 Year to Under 2 Years","NORTH DAKOTA","0","2013"
"ALABAMA","1 Year to Under 2 Years","OHIO","1","2013"
"ALABAMA","1 Year to Under 2 Years","OKLAHOMA","0","2013"
"ALABAMA","1 Year to Under 2 Years","OREGON","0","2013"
"ALABAMA","1 Year to Under 2 Years","PENNSYLVANIA","2","2013"
"ALABAMA","1 Year to Under 2 Years","PUERTO RICO","0","2013"
"ALABAMA","1 Year to Under 2 Years","RHODE ISLAND","0","2013"
"ALABAMA","1 Year to Under 2 Years","SOUTH CAROLINA","1","2013"
"ALABAMA","1 Year to Under 2 Years","SOUTH DAKOTA","0","2013"
"ALABAMA","1 Year to Under 2 Years","TENNESSEE","3","2013"
"ALABAMA","1 Year to Under 2 Years","TEXAS","3","2013"
"ALABAMA","1 Year to Under 2 Years","U.S. VIRGIN ISLANDS","0","2013"
"ALABAMA","1 Year to Under 2 Years","UTAH","0","2013"
"ALABAMA","1 Year to Under 2 Years","VERMONT","0","2013"
"ALABAMA","1 Year to Under 2 Years","VIRGINIA","2","2013"
"ALABAMA","1 Year to Under 2 Years","WASHINGTON","0","2013"
"ALABAMA","1 Year to Under 2 Years","WEST VIRGINIA","0","2013"
"ALABAMA","1 Year to Under 2 Years","WISCONSIN","1","2013"
"ALABAMA","1 Year to Under 2 Years","WYOMING","0","2013"
"ALABAMA","1 Year to Under 2 Years","TOTAL","447","2013"
"ALABAMA","2 Years to Under 3 Years","ALABAMA","245","2013"
"ALABAMA","2 Years to Under 3 Years","ALASKA","0","2013"
"ALABAMA","2 Years to Under 3 Years","ARIZONA","0","2013"
"ALABAMA","2 Years to Under 3 Years","ARKANSAS","0","2013"
"ALABAMA","2 Years to Under 3 Years","CALIFORNIA","4","2013"
"ALABAMA","2 Years to Under 3 Years","COLORADO","1","2013"
"ALABAMA","2 Years to Under 3 Years","CONNECTICUT","0","2013"
"ALABAMA","2 Years to Under 3 Years","DELAWARE","0","2013"
"ALABAMA","2 Years to Under 3 Years","DISTRICT OF COLUMBIA","0","2013"
"ALABAMA","2 Years to Under 3 Years","FLORIDA","6","2013"
"ALABAMA","2 Years to Under 3 Years","GEORGIA","14","2013"
"ALABAMA","2 Years to Under 3 Years","GUAM","0","2013"
"ALABAMA","2 Years to Under 3 Years","HAWAII","0","2013"
"ALABAMA","2 Years to Under 3 Years","IDAHO","0","2013"
"ALABAMA","2 Years to Under 3 Years","ILLINOIS","1","2013"
"ALABAMA","2 Years to Under 3 Years","INDIANA","0","2013"
"ALABAMA","2 Years to Under 3 Years","IOWA","0","2013"
"ALABAMA","2 Years to Under 3 Years","KANSAS","0","2013"
"ALABAMA","2 Years to Under 3 Years","KENTUCKY","1","2013"
"ALABAMA","2 Years to Under 3 Years","LOUISIANA","7","2013"
"ALABAMA","2 Years to Under 3 Years","MAINE","0","2013"
"ALABAMA","2 Years to Under 3 Years","MARYLAND","2","2013"
"ALABAMA","2 Years to Under 3 Years","MASSACHUSETTS","1","2013"
"ALABAMA","2 Years to Under 3 Years","MICHIGAN","2","2013"
"ALABAMA","2 Years to Under 3 Years","MINNESOTA","0","2013"
"ALABAMA","2 Years to Under 3 Years","MISSISSIPPI","3","2013"
"ALABAMA","2 Years to Under 3 Years","MISSOURI","0","2013"
"ALABAMA","2 Years to Under 3 Years","MONTANA","0","2013"
"ALABAMA","2 Years to Under 3 Years","NEBRASKA","1","2013"
"ALABAMA","2 Years to Under 3 Years","NEVADA","0","2013"
"ALABAMA","2 Years to Under 3 Years","NEW HAMPSHIRE","0","2013"
"ALABAMA","2 Years to Under 3 Years","NEW JERSEY","2","2013"
"ALABAMA","2 Years to Under 3 Years","NEW MEXICO","0","2013"
"ALABAMA","2 Years to Under 3 Years","NEW YORK","4","2013"
"ALABAMA","2 Years to Under 3 Years","NORTH CAROLINA","1","2013"
"ALABAMA","2 Years to Under 3 Years","NORTH DAKOTA","2","2013"
"ALABAMA","2 Years to Under 3 Years","OHIO","3","2013"
"ALABAMA","2 Years to Under 3 Years","OKLAHOMA","0","2013"
"ALABAMA","2 Years to Under 3 Years","OREGON","0","2013"
"ALABAMA","2 Years to Under 3 Years","PENNSYLVANIA","1","2013"
"ALABAMA","2 Years to Under 3 Years","PUERTO RICO","0","2013"
"ALABAMA","2 Years to Under 3 Years","RHODE ISLAND","0","2013"
"ALABAMA","2 Years to Under 3 Years","SOUTH CAROLINA","0","2013"
"ALABAMA","2 Years to Under 3 Years","SOUTH DAKOTA","0","2013"
"ALABAMA","2 Years to Under 3 Years","TENNESSEE","2","2013"
"ALABAMA","2 Years to Under 3 Years","TEXAS","2","2013"
"ALABAMA","2 Years to Under 3 Years","U.S. VIRGIN ISLANDS","0","2013"
"ALABAMA","2 Years to Under 3 Years","UTAH","0","2013"
"ALABAMA","2 Years to Under 3 Years","VERMONT","0","2013"
"ALABAMA","2 Years to Under 3 Years","VIRGINIA","3","2013"
"ALABAMA","2 Years to Under 3 Years","WASHINGTON","0","2013"
"ALABAMA","2 Years to Under 3 Years","WEST VIRGINIA","0","2013"
"ALABAMA","2 Years to Under 3 Years","WISCONSIN","1","2013"
"ALABAMA","2 Years to Under 3 Years","WYOMING","0","2013"
"ALABAMA","2 Years to Under 3 Years","TOTAL","309","2013"
"ALABAMA","3 Years and Over","ALABAMA","1943","2013"
"ALABAMA","3 Years and Over","ALASKA","1","2013"
"ALABAMA","3 Years and Over","ARIZONA","13","2013"
"ALABAMA","3 Years and Over","ARKANSAS","4","2013"
"ALABAMA","3 Years and Over","CALIFORNIA","72","2013"
"ALABAMA","3 Years and Over","COLORADO","4","2013"
"ALABAMA","3 Years and Over","CONNECTICUT","3","2013"
"ALABAMA","3 Years and Over","DELAWARE","6","2013"
"ALABAMA","3 Years and Over","DISTRICT OF COLUMBIA","14","2013"
"ALABAMA","3 Years and Over","FLORIDA","180","2013"
"ALABAMA","3 Years and Over","GEORGIA","216","2013"
"ALABAMA","3 Years and Over","GUAM","0","2013"
"ALABAMA","3 Years and Over","HAWAII","1","2013"
"ALABAMA","3 Years and Over","IDAHO","3","2013"
"ALABAMA","3 Years and Over","ILLINOIS","87","2013"
"ALABAMA","3 Years and Over","INDIANA","15","2013"
"ALABAMA","3 Years and Over","IOWA","2","2013"
"ALABAMA","3 Years and Over","KANSAS","6","2013"
"ALABAMA","3 Years and Over","KENTUCKY","15","2013"
"ALABAMA","3 Years and Over","LOUISIANA","53","2013"
"ALABAMA","3 Years and Over","MAINE","0","2013"
"ALABAMA","3 Years and Over","MARYLAND","18","2013"
"ALABAMA","3 Years and Over","MASSACHUSETTS","8","2013"
"ALABAMA","3 Years and Over","MICHIGAN","74","2013"
"ALABAMA","3 Years and Over","MINNESOTA","6","2013"
"ALABAMA","3 Years and Over","MISSISSIPPI","37","2013"
"ALABAMA","3 Years and Over","MISSOURI","19","2013"
"ALABAMA","3 Years and Over","MONTANA","0","2013"
"ALABAMA","3 Years and Over","NEBRASKA","2","2013"
"ALABAMA","3 Years and Over","NEVADA","5","2013"
"ALABAMA","3 Years and Over","NEW HAMPSHIRE","1","2013"
"ALABAMA","3 Years and Over","NEW JERSEY","36","2013"
"ALABAMA","3 Years and Over","NEW MEXICO","2","2013"
"ALABAMA","3 Years and Over","NEW YORK","100","2013"
"ALABAMA","3 Years and Over","NORTH CAROLINA","60","2013"
"ALABAMA","3 Years and Over","NORTH DAKOTA","0","2013"
"ALABAMA","3 Years and Over","OHIO","39","2013"
"ALABAMA","3 Years and Over","OKLAHOMA","5","2013"
"ALABAMA","3 Years and Over","OREGON","4","2013"
"ALABAMA","3 Years and Over","PENNSYLVANIA","15","2013"
"ALABAMA","3 Years and Over","PUERTO RICO","0","2013"
"ALABAMA","3 Years and Over","RHODE ISLAND","1","2013"
"ALABAMA","3 Years and Over","SOUTH CAROLINA","16","2013"
"ALABAMA","3 Years and Over","SOUTH DAKOTA","0","2013"
"ALABAMA","3 Years and Over","TENNESSEE","89","2013"
"ALABAMA","3 Years and Over","TEXAS","46","2013"
"ALABAMA","3 Years and Over","U.S. VIRGIN ISLANDS","3","2013"
"ALABAMA","3 Years and Over","UTAH","2","2013"
"ALABAMA","3 Years and Over","VERMONT","1","2013"
"ALABAMA","3 Years and Over","VIRGINIA","32","2013"
"ALABAMA","3 Years and Over","WASHINGTON","6","2013"
"ALABAMA","3 Years and Over","WEST VIRGINIA","2","2013"
"ALABAMA","3 Years and Over","WISCONSIN","7","2013"
"ALABAMA","3 Years and Over","WYOMING","0","2013"
"ALABAMA","3 Years and Over","TOTAL","3274","2013"
"ALABAMA","Average Time-to-Crime in Years","ALABAMA","9.274219496449323","2013"
"ALABAMA","Average Time-to-Crime in Years","ALASKA","9.2070000000000007","2013"
"ALABAMA","Average Time-to-Crime in Years","ARIZONA","13.478266666666665","2013"
"ALABAMA","Average Time-to-Crime in Years","ARKANSAS","18.990500000000001","2013"
"ALABAMA","Average Time-to-Crime in Years","CALIFORNIA","15.683066666666669","2013"
"ALABAMA","Average Time-to-Crime in Years","COLORADO","12.499142857142857","2013"
"ALABAMA","Average Time-to-Crime in Years","CONNECTICUT","22.046600000000002","2013"
"ALABAMA","Average Time-to-Crime in Years","DELAWARE","12.2355","2013"
"ALABAMA","Average Time-to-Crime in Years","DISTRICT OF COLUMBIA","15.25422222222222","2013"
"ALABAMA","Average Time-to-Crime in Years","FLORIDA","14.615660287081337","2013"
"ALABAMA","Average Time-to-Crime in Years","GEORGIA","12.362248201438858","2013"
"ALABAMA","Average Time-to-Crime in Years","GUAM","N/A","2013"
"ALABAMA","Average Time-to-Crime in Years","HAWAII","34.222999999999999","2013"
"ALABAMA","Average Time-to-Crime in Years","IDAHO","22.064999999999998","2013"
"ALABAMA","Average Time-to-Crime in Years","ILLINOIS","15.754084210526317","2013"
"ALABAMA","Average Time-to-Crime in Years","INDIANA","17.70564705882353","2013"
"ALABAMA","Average Time-to-Crime in Years","IOWA","22.875999999999998","2013"
"ALABAMA","Average Time-to-Crime in Years","KANSAS","16.812571428571427","2013"
"ALABAMA","Average Time-to-Crime in Years","KENTUCKY","14.405350000000002","2013"
"ALABAMA","Average Time-to-Crime in Years","LOUISIANA","9.8324594594594554","2013"
"ALABAMA","Average Time-to-Crime in Years","MAINE","0.34799999999999998","2013"
"ALABAMA","Average Time-to-Crime in Years","MARYLAND","14.513809523809522","2013"
"ALABAMA","Average Time-to-Crime in Years","MASSACHUSETTS","10.513454545454543","2013"
"ALABAMA","Average Time-to-Crime in Years","MICHIGAN","16.224297619047622","2013"
"ALABAMA","Average Time-to-Crime in Years","MINNESOTA","22.187833333333334","2013"
"ALABAMA","Average Time-to-Crime in Years","MISSISSIPPI","11.196479999999999","2013"
"ALABAMA","Average Time-to-Crime in Years","MISSOURI","14.35857894736842","2013"
"ALABAMA","Average Time-to-Crime in Years","MONTANA","N/A","2013"
"ALABAMA","Average Time-to-Crime in Years","NEBRASKA","9.4493333333333336","2013"
"ALABAMA","Average Time-to-Crime in Years","NEVADA","19.630800000000001","2013"
"ALABAMA","Average Time-to-Crime in Years","NEW HAMPSHIRE","10.579000000000001","2013"
"ALABAMA","Average Time-to-Crime in Years","NEW JERSEY","10.987177777777777","2013"
"ALABAMA","Average Time-to-Crime in Years","NEW MEXICO","15.926","2013"
"ALABAMA","Average Time-to-Crime in Years","NEW YORK","14.48217948717949","2013"
"ALABAMA","Average Time-to-Crime in Years","NORTH CAROLINA","15.442714285714288","2013"
"ALABAMA","Average Time-to-Crime in Years","NORTH DAKOTA","2.8610000000000002","2013"
"ALABAMA","Average Time-to-Crime in Years","OHIO","21.088543478260871","2013"
"ALABAMA","Average Time-to-Crime in Years","OKLAHOMA","17.437999999999999","2013"
"ALABAMA","Average Time-to-Crime in Years","OREGON","18.629750000000001","2013"
"ALABAMA","Average Time-to-Crime in Years","PENNSYLVANIA","12.478473684210526","2013"
"ALABAMA","Average Time-to-Crime in Years","PUERTO RICO","N/A","2013"
"ALABAMA","Average Time-to-Crime in Years","RHODE ISLAND","33.744","2013"
"ALABAMA","Average Time-to-Crime in Years","SOUTH CAROLINA","13.886684210526315","2013"
"ALABAMA","Average Time-to-Crime in Years","SOUTH DAKOTA","N/A","2013"
"ALABAMA","Average Time-to-Crime in Years","TENNESSEE","15.182744897959184","2013"
"ALABAMA","Average Time-to-Crime in Years","TEXAS","14.336849056603775","2013"
"ALABAMA","Average Time-to-Crime in Years","U.S. VIRGIN ISLANDS","13.660666666666666","2013"
"ALABAMA","Average Time-to-Crime in Years","UTAH","4.8789999999999996","2013"
"ALABAMA","Average Time-to-Crime in Years","VERMONT","39.116","2013"
"ALABAMA","Average Time-to-Crime in Years","VIRGINIA","13.791824999999999","2013"
"ALABAMA","Average Time-to-Crime in Years","WASHINGTON","13.247833333333332","2013"
"ALABAMA","Average Time-to-Crime in Years","WEST VIRGINIA","9.120000000000001","2013"
"ALABAMA","Average Time-to-Crime in Years","WISCONSIN","14.35511111111111","2013"
"ALABAMA","Average Time-to-Crime in Years","WYOMING","N/A","2013"
"ALASKA","Under 3 Months","ALABAMA","1","2013"
"ALASKA","Under 3 Months","ALASKA","69","2013"
"ALASKA","Under 3 Months","ARIZONA","0","2013"
"ALASKA","Under 3 Months","ARKANSAS","0","2013"
"ALASKA","Under 3 Months","CALIFORNIA","0","2013"
"ALASKA","Under 3 Months","COLORADO","0","2013"
"ALASKA","Under 3 Months","CONNECTICUT","0","2013"
"ALASKA","Under 3 Months","DELAWARE","0","2013"
"ALASKA","Under 3 Months","DISTRICT OF COLUMBIA","0","2013"
"ALASKA","Under 3 Months","FLORIDA","0","2013"
"ALASKA","Under 3 Months","GEORGIA","0","2013"
"ALASKA","Under 3 Months","GUAM","0","2013"
"ALASKA","Under 3 Months","HAWAII","0","2013"
"ALASKA","Under 3 Months","IDAHO","0","2013"
"ALASKA","Under 3 Months","ILLINOIS","0","2013"
"ALASKA","Under 3 Months","INDIANA","0","2013"
"ALASKA","Under 3 Months","IOWA","0","2013"
"ALASKA","Under 3 Months","KANSAS","1","2013"
"ALASKA","Under 3 Months","KENTUCKY","0","2013"
"ALASKA","Under 3 Months","LOUISIANA","0","2013"
"ALASKA","Under 3 Months","MAINE","0","2013"
"ALASKA","Under 3 Months","MARYLAND","0","2013"
"ALASKA","Under 3 Months","MASSACHUSETTS","0","2013"
