"STi","T2C","STj","COUNT","YEAR"
"ALABAMA","3 Months to Under 7 Months","DELAWARE","0","2012"
"ALABAMA","3 Months to Under 7 Months","DISTRICT OF COLUMBIA","0","2012"
"ALABAMA","3 Months to Under 7 Months","FLORIDA","6","2012"
"ALABAMA","3 Months to Under 7 Months","GEORGIA","4","2012"
"ALABAMA","3 Months to Under 7 Months","GUAM","0","2012"
"ALABAMA","3 Months to Under 7 Months","HAWAII","0","2012"
"ALABAMA","3 Months to Under 7 Months","IDAHO","0","2012"
"ALABAMA","3 Months to Under 7 Months","ILLINOIS","3","2012"
"ALABAMA","3 Months to Under 7 Months","INDIANA","0","2012"
"ALABAMA","3 Months to Under 7 Months","IOWA","0","2012"
"ALABAMA","3 Months to Under 7 Months","KANSAS","0","2012"
"ALABAMA","3 Months to Under 7 Months","KENTUCKY","1","2012"
"ALABAMA","3 Months to Under 7 Months","LOUISIANA","0","2012"
"ALABAMA","3 Months to Under 7 Months","MAINE","0","2012"
"ALABAMA","3 Months to Under 7 Months","MARYLAND","0","2012"
"ALABAMA","3 Months to Under 7 Months","MASSACHUSETTS","0","2012"
"ALABAMA","3 Months to Under 7 Months","MICHIGAN","0","2012"
"ALABAMA","3 Months to Under 7 Months","MINNESOTA","0","2012"
"ALABAMA","3 Months to Under 7 Months","MISSISSIPPI","0","2012"
"ALABAMA","3 Months to Under 7 Months","MISSOURI","0","2012"
"ALABAMA","3 Months to Under 7 Months","MONTANA","0","2012"
"ALABAMA","3 Months to Under 7 Months","NEBRASKA","0","2012"
"ALABAMA","3 Months to Under 7 Months","NEVADA","0","2012"
"ALABAMA","3 Months to Under 7 Months","NEW HAMPSHIRE","0","2012"
"ALABAMA","3 Months to Under 7 Months","NEW JERSEY","0","2012"
"ALABAMA","3 Months to Under 7 Months","NEW MEXICO","0","2012"
"ALABAMA","3 Months to Under 7 Months","NEW YORK","1","2012"
"ALABAMA","3 Months to Under 7 Months","NORTH CAROLINA","0","2012"
"ALABAMA","3 Months to Under 7 Months","NORTH DAKOTA","0","2012"
"ALABAMA","3 Months to Under 7 Months","OHIO","0","2012"
"ALABAMA","3 Months to Under 7 Months","OKLAHOMA","0","2012"
"ALABAMA","3 Months to Under 7 Months","OREGON","0","2012"
"ALABAMA","3 Months to Under 7 Months","PENNSYLVANIA","1","2012"
"ALABAMA","3 Months to Under 7 Months","PUERTO RICO","0","2012"
"ALABAMA","3 Months to Under 7 Months","RHODE ISLAND","0","2012"
"ALABAMA","3 Months to Under 7 Months","SOUTH CAROLINA","0","2012"
"ALABAMA","3 Months to Under 7 Months","SOUTH DAKOTA","0","2012"
"ALABAMA","3 Months to Under 7 Months","TENNESSEE","1","2012"
"ALABAMA","3 Months to Under 7 Months","TEXAS","1","2012"
"ALABAMA","3 Months to Under 7 Months","U.S. VIRGIN ISLANDS","0","2012"
"ALABAMA","3 Months to Under 7 Months","UTAH","0","2012"
"ALABAMA","3 Months to Under 7 Months","VERMONT","0","2012"
"ALABAMA","3 Months to Under 7 Months","VIRGINIA","0","2012"
"ALABAMA","3 Months to Under 7 Months","WASHINGTON","0","2012"
"ALABAMA","3 Months to Under 7 Months","WEST VIRGINIA","0","2012"
"ALABAMA","3 Months to Under 7 Months","WISCONSIN","0","2012"
"ALABAMA","3 Months to Under 7 Months","WYOMING","0","2012"
"ALABAMA","3 Months to Under 7 Months","TOTAL","135","2012"
"ALABAMA","7 Months to Under 1 Year","ALABAMA","110","2012"
"ALABAMA","7 Months to Under 1 Year","ALASKA","0","2012"
"ALABAMA","7 Months to Under 1 Year","ARIZONA","0","2012"
"ALABAMA","7 Months to Under 1 Year","ARKANSAS","0","2012"
"ALABAMA","7 Months to Under 1 Year","CALIFORNIA","2","2012"
"ALABAMA","7 Months to Under 1 Year","COLORADO","0","2012"
"ALABAMA","7 Months to Under 1 Year","CONNECTICUT","0","2012"
"ALABAMA","7 Months to Under 1 Year","DELAWARE","0","2012"
"ALABAMA","7 Months to Under 1 Year","DISTRICT OF COLUMBIA","0","2012"
"ALABAMA","7 Months to Under 1 Year","FLORIDA","8","2012"
"ALABAMA","7 Months to Under 1 Year","GEORGIA","13","2012"
"ALABAMA","7 Months to Under 1 Year","GUAM","0","2012"
"ALABAMA","7 Months to Under 1 Year","HAWAII","0","2012"
"ALABAMA","7 Months to Under 1 Year","IDAHO","0","2012"
"ALABAMA","7 Months to Under 1 Year","ILLINOIS","2","2012"
"ALABAMA","7 Months to Under 1 Year","INDIANA","0","2012"
"ALABAMA","7 Months to Under 1 Year","IOWA","0","2012"
"ALABAMA","7 Months to Under 1 Year","KANSAS","0","2012"
"ALABAMA","7 Months to Under 1 Year","KENTUCKY","0","2012"
"ALABAMA","7 Months to Under 1 Year","LOUISIANA","3","2012"
"ALABAMA","7 Months to Under 1 Year","MAINE","0","2012"
"ALABAMA","7 Months to Under 1 Year","MARYLAND","0","2012"
"ALABAMA","7 Months to Under 1 Year","MASSACHUSETTS","0","2012"
"ALABAMA","7 Months to Under 1 Year","MICHIGAN","0","2012"
"ALABAMA","7 Months to Under 1 Year","MINNESOTA","0","2012"
"ALABAMA","7 Months to Under 1 Year","MISSISSIPPI","1","2012"
"ALABAMA","7 Months to Under 1 Year","MISSOURI","1","2012"
"ALABAMA","7 Months to Under 1 Year","MONTANA","0","2012"
"ALABAMA","7 Months to Under 1 Year","NEBRASKA","0","2012"
"ALABAMA","7 Months to Under 1 Year","NEVADA","0","2012"
"ALABAMA","7 Months to Under 1 Year","NEW HAMPSHIRE","0","2012"
"ALABAMA","7 Months to Under 1 Year","NEW JERSEY","2","2012"
"ALABAMA","7 Months to Under 1 Year","NEW MEXICO","0","2012"
"ALABAMA","7 Months to Under 1 Year","NEW YORK","0","2012"
"ALABAMA","7 Months to Under 1 Year","NORTH CAROLINA","2","2012"
"ALABAMA","7 Months to Under 1 Year","NORTH DAKOTA","0","2012"
"ALABAMA","7 Months to Under 1 Year","OHIO","0","2012"
"ALABAMA","7 Months to Under 1 Year","OKLAHOMA","0","2012"
"ALABAMA","7 Months to Under 1 Year","OREGON","0","2012"
"ALABAMA","7 Months to Under 1 Year","PENNSYLVANIA","0","2012"
"ALABAMA","7 Months to Under 1 Year","PUERTO RICO","0","2012"
"ALABAMA","7 Months to Under 1 Year","RHODE ISLAND","0","2012"
"ALABAMA","7 Months to Under 1 Year","SOUTH CAROLINA","0","2012"
"ALABAMA","7 Months to Under 1 Year","SOUTH DAKOTA","0","2012"
"ALABAMA","7 Months to Under 1 Year","TENNESSEE","2","2012"
"ALABAMA","7 Months to Under 1 Year","TEXAS","0","2012"
"ALABAMA","7 Months to Under 1 Year","U.S. VIRGIN ISLANDS","0","2012"
"ALABAMA","7 Months to Under 1 Year","UTAH","0","2012"
"ALABAMA","7 Months to Under 1 Year","VERMONT","0","2012"
"ALABAMA","7 Months to Under 1 Year","VIRGINIA","0","2012"
"ALABAMA","7 Months to Under 1 Year","WASHINGTON","0","2012"
"ALABAMA","7 Months to Under 1 Year","WEST VIRGINIA","0","2012"
"ALABAMA","7 Months to Under 1 Year","WISCONSIN","0","2012"
"ALABAMA","7 Months to Under 1 Year","WYOMING","0","2012"
"ALABAMA","7 Months to Under 1 Year","TOTAL","146","2012"
"ALABAMA","1 Year to Under 2 Years","ALABAMA","187","2012"
"ALABAMA","1 Year to Under 2 Years","ALASKA","0","2012"
"ALABAMA","1 Year to Under 2 Years","ARIZONA","1","2012"
"ALABAMA","1 Year to Under 2 Years","ARKANSAS","0","2012"
"ALABAMA","1 Year to Under 2 Years","CALIFORNIA","5","2012"
"ALABAMA","1 Year to Under 2 Years","COLORADO","2","2012"
"ALABAMA","1 Year to Under 2 Years","CONNECTICUT","0","2012"
"ALABAMA","1 Year to Under 2 Years","DELAWARE","0","2012"
"ALABAMA","1 Year to Under 2 Years","DISTRICT OF COLUMBIA","1","2012"
"ALABAMA","1 Year to Under 2 Years","FLORIDA","16","2012"
"ALABAMA","1 Year to Under 2 Years","GEORGIA","14","2012"
"ALABAMA","1 Year to Under 2 Years","GUAM","0","2012"
"ALABAMA","1 Year to Under 2 Years","HAWAII","0","2012"
"ALABAMA","1 Year to Under 2 Years","IDAHO","0","2012"
"ALABAMA","1 Year to Under 2 Years","ILLINOIS","7","2012"
"ALABAMA","1 Year to Under 2 Years","INDIANA","0","2012"
"ALABAMA","1 Year to Under 2 Years","IOWA","0","2012"
"ALABAMA","1 Year to Under 2 Years","KANSAS","1","2012"
"ALABAMA","1 Year to Under 2 Years","KENTUCKY","0","2012"
"ALABAMA","1 Year to Under 2 Years","LOUISIANA","4","2012"
"ALABAMA","1 Year to Under 2 Years","MAINE","0","2012"
"ALABAMA","1 Year to Under 2 Years","MARYLAND","1","2012"
"ALABAMA","1 Year to Under 2 Years","MASSACHUSETTS","0","2012"
"ALABAMA","1 Year to Under 2 Years","MICHIGAN","3","2012"
"ALABAMA","1 Year to Under 2 Years","MINNESOTA","1","2012"
"ALABAMA","1 Year to Under 2 Years","MISSISSIPPI","3","2012"
"ALABAMA","1 Year to Under 2 Years","MISSOURI","0","2012"
"ALABAMA","1 Year to Under 2 Years","MONTANA","0","2012"
"ALABAMA","1 Year to Under 2 Years","NEBRASKA","0","2012"
"ALABAMA","1 Year to Under 2 Years","NEVADA","1","2012"
"ALABAMA","1 Year to Under 2 Years","NEW HAMPSHIRE","0","2012"
"ALABAMA","1 Year to Under 2 Years","NEW JERSEY","1","2012"
"ALABAMA","1 Year to Under 2 Years","NEW MEXICO","0","2012"
"ALABAMA","1 Year to Under 2 Years","NEW YORK","2","2012"
"ALABAMA","1 Year to Under 2 Years","NORTH CAROLINA","2","2012"
"ALABAMA","1 Year to Under 2 Years","NORTH DAKOTA","0","2012"
"ALABAMA","1 Year to Under 2 Years","OHIO","2","2012"
"ALABAMA","1 Year to Under 2 Years","OKLAHOMA","0","2012"
"ALABAMA","1 Year to Under 2 Years","OREGON","0","2012"
"ALABAMA","1 Year to Under 2 Years","PENNSYLVANIA","0","2012"
"ALABAMA","1 Year to Under 2 Years","PUERTO RICO","0","2012"
"ALABAMA","1 Year to Under 2 Years","RHODE ISLAND","2","2012"
"ALABAMA","1 Year to Under 2 Years","SOUTH CAROLINA","1","2012"
"ALABAMA","1 Year to Under 2 Years","SOUTH DAKOTA","0","2012"
"ALABAMA","1 Year to Under 2 Years","TENNESSEE","4","2012"
"ALABAMA","1 Year to Under 2 Years","TEXAS","2","2012"
"ALABAMA","1 Year to Under 2 Years","U.S. VIRGIN ISLANDS","0","2012"
"ALABAMA","1 Year to Under 2 Years","UTAH","0","2012"
"ALABAMA","1 Year to Under 2 Years","VERMONT","0","2012"
"ALABAMA","1 Year to Under 2 Years","VIRGINIA","0","2012"
"ALABAMA","1 Year to Under 2 Years","WASHINGTON","1","2012"
"ALABAMA","1 Year to Under 2 Years","WEST VIRGINIA","0","2012"
"ALABAMA","1 Year to Under 2 Years","WISCONSIN","3","2012"
"ALABAMA","1 Year to Under 2 Years","WYOMING","0","2012"
"ALABAMA","1 Year to Under 2 Years","TOTAL","267","2012"
"ALABAMA","2 Years to Under 3 Years","ALABAMA","150","2012"
"ALABAMA","2 Years to Under 3 Years","ALASKA","0","2012"
"ALABAMA","2 Years to Under 3 Years","ARIZONA","1","2012"
"ALABAMA","2 Years to Under 3 Years","ARKANSAS","0","2012"
"ALABAMA","2 Years to Under 3 Years","CALIFORNIA","7","2012"
"ALABAMA","2 Years to Under 3 Years","COLORADO","0","2012"
"ALABAMA","2 Years to Under 3 Years","CONNECTICUT","0","2012"
"ALABAMA","2 Years to Under 3 Years","DELAWARE","1","2012"
"ALABAMA","2 Years to Under 3 Years","DISTRICT OF COLUMBIA","1","2012"
"ALABAMA","2 Years to Under 3 Years","FLORIDA","12","2012"
"ALABAMA","2 Years to Under 3 Years","GEORGIA","17","2012"
"ALABAMA","2 Years to Under 3 Years","GUAM","0","2012"
"ALABAMA","2 Years to Under 3 Years","HAWAII","0","2012"
"ALABAMA","2 Years to Under 3 Years","IDAHO","0","2012"
"ALABAMA","2 Years to Under 3 Years","ILLINOIS","3","2012"
"ALABAMA","2 Years to Under 3 Years","INDIANA","0","2012"
"ALABAMA","2 Years to Under 3 Years","IOWA","0","2012"
"ALABAMA","2 Years to Under 3 Years","KANSAS","0","2012"
"ALABAMA","2 Years to Under 3 Years","KENTUCKY","0","2012"
"ALABAMA","2 Years to Under 3 Years","LOUISIANA","4","2012"
"ALABAMA","2 Years to Under 3 Years","MAINE","0","2012"
"ALABAMA","2 Years to Under 3 Years","MARYLAND","0","2012"
"ALABAMA","2 Years to Under 3 Years","MASSACHUSETTS","0","2012"
"ALABAMA","2 Years to Under 3 Years","MICHIGAN","3","2012"
"ALABAMA","2 Years to Under 3 Years","MINNESOTA","0","2012"
"ALABAMA","2 Years to Under 3 Years","MISSISSIPPI","1","2012"
"ALABAMA","2 Years to Under 3 Years","MISSOURI","0","2012"
"ALABAMA","2 Years to Under 3 Years","MONTANA","0","2012"
"ALABAMA","2 Years to Under 3 Years","NEBRASKA","0","2012"
"ALABAMA","2 Years to Under 3 Years","NEVADA","0","2012"
"ALABAMA","2 Years to Under 3 Years","NEW HAMPSHIRE","0","2012"
"ALABAMA","2 Years to Under 3 Years","NEW JERSEY","1","2012"
"ALABAMA","2 Years to Under 3 Years","NEW MEXICO","0","2012"
"ALABAMA","2 Years to Under 3 Years","NEW YORK","2","2012"
"ALABAMA","2 Years to Under 3 Years","NORTH CAROLINA","3","2012"
"ALABAMA","2 Years to Under 3 Years","NORTH DAKOTA","0","2012"
"ALABAMA","2 Years to Under 3 Years","OHIO","0","2012"
"ALABAMA","2 Years to Under 3 Years","OKLAHOMA","0","2012"
"ALABAMA","2 Years to Under 3 Years","OREGON","0","2012"
"ALABAMA","2 Years to Under 3 Years","PENNSYLVANIA","1","2012"
"ALABAMA","2 Years to Under 3 Years","PUERTO RICO","0","2012"
"ALABAMA","2 Years to Under 3 Years","RHODE ISLAND","1","2012"
"ALABAMA","2 Years to Under 3 Years","SOUTH CAROLINA","0","2012"
"ALABAMA","2 Years to Under 3 Years","SOUTH DAKOTA","0","2012"
"ALABAMA","2 Years to Under 3 Years","TENNESSEE","2","2012"
"ALABAMA","2 Years to Under 3 Years","TEXAS","1","2012"
"ALABAMA","2 Years to Under 3 Years","U.S. VIRGIN ISLANDS","1","2012"
"ALABAMA","2 Years to Under 3 Years","UTAH","0","2012"
"ALABAMA","2 Years to Under 3 Years","VERMONT","0","2012"
"ALABAMA","2 Years to Under 3 Years","VIRGINIA","2","2012"
"ALABAMA","2 Years to Under 3 Years","WASHINGTON","0","2012"
"ALABAMA","2 Years to Under 3 Years","WEST VIRGINIA","0","2012"
"ALABAMA","2 Years to Under 3 Years","WISCONSIN","0","2012"
"ALABAMA","2 Years to Under 3 Years","WYOMING","0","2012"
"ALABAMA","2 Years to Under 3 Years","TOTAL","214","2012"
"ALABAMA","3 Years and Over","ALABAMA","1387","2012"
"ALABAMA","3 Years and Over","ALASKA","0","2012"
"ALABAMA","3 Years and Over","ARIZONA","9","2012"
"ALABAMA","3 Years and Over","ARKANSAS","1","2012"
"ALABAMA","3 Years and Over","CALIFORNIA","69","2012"
"ALABAMA","3 Years and Over","COLORADO","6","2012"
"ALABAMA","3 Years and Over","CONNECTICUT","5","2012"
"ALABAMA","3 Years and Over","DELAWARE","2","2012"
"ALABAMA","3 Years and Over","DISTRICT OF COLUMBIA","12","2012"
"ALABAMA","3 Years and Over","FLORIDA","199","2012"
"ALABAMA","3 Years and Over","GEORGIA","224","2012"
"ALABAMA","3 Years and Over","GUAM","0","2012"
"ALABAMA","3 Years and Over","HAWAII","1","2012"
"ALABAMA","3 Years and Over","IDAHO","1","2012"
"ALABAMA","3 Years and Over","ILLINOIS","86","2012"
"ALABAMA","3 Years and Over","INDIANA","19","2012"
"ALABAMA","3 Years and Over","IOWA","1","2012"
"ALABAMA","3 Years and Over","KANSAS","2","2012"
"ALABAMA","3 Years and Over","KENTUCKY","12","2012"
"ALABAMA","3 Years and Over","LOUISIANA","37","2012"
"ALABAMA","3 Years and Over","MAINE","0","2012"
"ALABAMA","3 Years and Over","MARYLAND","19","2012"
"ALABAMA","3 Years and Over","MASSACHUSETTS","12","2012"
"ALABAMA","3 Years and Over","MICHIGAN","57","2012"
"ALABAMA","3 Years and Over","MINNESOTA","6","2012"
"ALABAMA","3 Years and Over","MISSISSIPPI","52","2012"
"ALABAMA","3 Years and Over","MISSOURI","7","2012"
"ALABAMA","3 Years and Over","MONTANA","0","2012"
"ALABAMA","3 Years and Over","NEBRASKA","2","2012"
"ALABAMA","3 Years and Over","NEVADA","4","2012"
"ALABAMA","3 Years and Over","NEW HAMPSHIRE","1","2012"
"ALABAMA","3 Years and Over","NEW JERSEY","26","2012"
"ALABAMA","3 Years and Over","NEW MEXICO","1","2012"
"ALABAMA","3 Years and Over","NEW YORK","68","2012"
"ALABAMA","3 Years and Over","NORTH CAROLINA","46","2012"
"ALABAMA","3 Years and Over","NORTH DAKOTA","0","2012"
"ALABAMA","3 Years and Over","OHIO","26","2012"
"ALABAMA","3 Years and Over","OKLAHOMA","4","2012"
"ALABAMA","3 Years and Over","OREGON","3","2012"
"ALABAMA","3 Years and Over","PENNSYLVANIA","25","2012"
"ALABAMA","3 Years and Over","PUERTO RICO","2","2012"
"ALABAMA","3 Years and Over","RHODE ISLAND","0","2012"
"ALABAMA","3 Years and Over","SOUTH CAROLINA","16","2012"
"ALABAMA","3 Years and Over","SOUTH DAKOTA","0","2012"
"ALABAMA","3 Years and Over","TENNESSEE","68","2012"
"ALABAMA","3 Years and Over","TEXAS","38","2012"
"ALABAMA","3 Years and Over","U.S. VIRGIN ISLANDS","1","2012"
"ALABAMA","3 Years and Over","UTAH","3","2012"
"ALABAMA","3 Years and Over","VERMONT","0","2012"
"ALABAMA","3 Years and Over","VIRGINIA","22","2012"
"ALABAMA","3 Years and Over","WASHINGTON","3","2012"
"ALABAMA","3 Years and Over","WEST VIRGINIA","1","2012"
"ALABAMA","3 Years and Over","WISCONSIN","11","2012"
"ALABAMA","3 Years and Over","WYOMING","1","2012"
"ALABAMA","3 Years and Over","TOTAL","2598","2012"
"ALABAMA","Average Time-to-Crime in Years","ALABAMA","9.5845332376853207","2012"
"ALABAMA","Average Time-to-Crime in Years","ALASKA","N/A","2012"
"ALABAMA","Average Time-to-Crime in Years","ARIZONA","17.626727272727273","2012"
"ALABAMA","Average Time-to-Crime in Years","ARKANSAS","9.4700000000000006","2012"
"ALABAMA","Average Time-to-Crime in Years","CALIFORNIA","14.474694117647061","2012"
"ALABAMA","Average Time-to-Crime in Years","COLORADO","11.86675","2012"
"ALABAMA","Average Time-to-Crime in Years","CONNECTICUT","6.5516000000000005","2012"
"ALABAMA","Average Time-to-Crime in Years","DELAWARE","17.844333333333335","2012"
"ALABAMA","Average Time-to-Crime in Years","DISTRICT OF COLUMBIA","19.890142857142852","2012"
"ALABAMA","Average Time-to-Crime in Years","FLORIDA","14.360342857142856","2012"
"ALABAMA","Average Time-to-Crime in Years","GEORGIA","12.528322695035456","2012"
"ALABAMA","Average Time-to-Crime in Years","GUAM","N/A","2012"
"ALABAMA","Average Time-to-Crime in Years","HAWAII","4.359","2012"
"ALABAMA","Average Time-to-Crime in Years","IDAHO","9.0510000000000002","2012"
"ALABAMA","Average Time-to-Crime in Years","ILLINOIS","15.784825242718446","2012"
"ALABAMA","Average Time-to-Crime in Years","INDIANA","18.749578947368423","2012"
"ALABAMA","Average Time-to-Crime in Years","IOWA","10.012","2012"
"ALABAMA","Average Time-to-Crime in Years","KANSAS","5.3070000000000004","2012"
"ALABAMA","Average Time-to-Crime in Years","KENTUCKY","11.654","2012"
"ALABAMA","Average Time-to-Crime in Years","LOUISIANA","11.077204081632651","2012"
"ALABAMA","Average Time-to-Crime in Years","MAINE","N/A","2012"
"ALABAMA","Average Time-to-Crime in Years","MARYLAND","13.608949999999998","2012"
"ALABAMA","Average Time-to-Crime in Years","MASSACHUSETTS","20.807333333333332","2012"
"ALABAMA","Average Time-to-Crime in Years","MICHIGAN","15.834765624999999","2012"
"ALABAMA","Average Time-to-Crime in Years","MINNESOTA","10.070857142857141","2012"
"ALABAMA","Average Time-to-Crime in Years","MISSISSIPPI","16.245842105263158","2012"
"ALABAMA","Average Time-to-Crime in Years","MISSOURI","14.627875","2012"
"ALABAMA","Average Time-to-Crime in Years","MONTANA","N/A","2012"
"ALABAMA","Average Time-to-Crime in Years","NEBRASKA","12.75","2012"
"ALABAMA","Average Time-to-Crime in Years","NEVADA","23.230799999999999","2012"
"ALABAMA","Average Time-to-Crime in Years","NEW HAMPSHIRE","15.006","2012"
"ALABAMA","Average Time-to-Crime in Years","NEW JERSEY","12.868533333333334","2012"
"ALABAMA","Average Time-to-Crime in Years","NEW MEXICO","39.039000000000001","2012"
"ALABAMA","Average Time-to-Crime in Years","NEW YORK","15.00435135135135","2012"
"ALABAMA","Average Time-to-Crime in Years","NORTH CAROLINA","15.853517857142853","2012"
"ALABAMA","Average Time-to-Crime in Years","NORTH DAKOTA","N/A","2012"
"ALABAMA","Average Time-to-Crime in Years","OHIO","20.152178571428571","2012"
"ALABAMA","Average Time-to-Crime in Years","OKLAHOMA","25.077249999999999","2012"
"ALABAMA","Average Time-to-Crime in Years","OREGON","14.419333333333334","2012"
"ALABAMA","Average Time-to-Crime in Years","PENNSYLVANIA","16.06111111111111","2012"
"ALABAMA","Average Time-to-Crime in Years","PUERTO RICO","19.611499999999999","2012"
"ALABAMA","Average Time-to-Crime in Years","RHODE ISLAND","1.7969999999999999","2012"
"ALABAMA","Average Time-to-Crime in Years","SOUTH CAROLINA","16.923882352941177","2012"
"ALABAMA","Average Time-to-Crime in Years","SOUTH DAKOTA","N/A","2012"
"ALABAMA","Average Time-to-Crime in Years","TENNESSEE","15.026113924050632","2012"
"ALABAMA","Average Time-to-Crime in Years","TEXAS","16.185590909090905","2012"
"ALABAMA","Average Time-to-Crime in Years","U.S. VIRGIN ISLANDS","3.9409999999999998","2012"
"ALABAMA","Average Time-to-Crime in Years","UTAH","7.7399999999999993","2012"
"ALABAMA","Average Time-to-Crime in Years","VERMONT","N/A","2012"
"ALABAMA","Average Time-to-Crime in Years","VIRGINIA","15.662124999999998","2012"
"ALABAMA","Average Time-to-Crime in Years","WASHINGTON","16.006","2012"
"ALABAMA","Average Time-to-Crime in Years","WEST VIRGINIA","6.7430000000000003","2012"
"ALABAMA","Average Time-to-Crime in Years","WISCONSIN","14.598785714285713","2012"
"ALABAMA","Average Time-to-Crime in Years","WYOMING","14.1","2012"
"ALASKA","Under 3 Months","ALABAMA","0","2012"
"ALASKA","Under 3 Months","ALASKA","44","2012"
"ALASKA","Under 3 Months","ARIZONA","0","2012"
"ALASKA","Under 3 Months","ARKANSAS","0","2012"
"ALASKA","Under 3 Months","CALIFORNIA","0","2012"
"ALASKA","Under 3 Months","COLORADO","0","2012"
"ALASKA","Under 3 Months","CONNECTICUT","0","2012"
"ALASKA","Under 3 Months","DELAWARE","0","2012"
"ALASKA","Under 3 Months","DISTRICT OF COLUMBIA","0","2012"
"ALASKA","Under 3 Months","FLORIDA","0","2012"
"ALASKA","Under 3 Months","GEORGIA","0","2012"
"ALASKA","Under 3 Months","GUAM","0","2012"
"ALASKA","Under 3 Months","HAWAII","0","2012"
"ALASKA","Under 3 Months","IDAHO","0","2012"
"ALASKA","Under 3 Months","ILLINOIS","0","2012"
"ALASKA","Under 3 Months","INDIANA","0","2012"
"ALASKA","Under 3 Months","IOWA","0","2012"
"ALASKA","Under 3 Months","KANSAS","0","2012"
"ALASKA","Under 3 Months","KENTUCKY","0","2012"
"ALASKA","Under 3 Months","LOUISIANA","0","2012"
"ALASKA","Under 3 Months","MAINE","0","2012"
"ALASKA","Under 3 Months","MARYLAND","0","2012"
"ALASKA","Under 3 Months","MASSACHUSETTS","0","2012"
"ALASKA","Under 3 Months","MICHIGAN","0","2012"
