"STi","T2C","STj","COUNT","YEAR"
"ALABAMA","Under 3 Months","UTAH","0","2018"
"ALABAMA","Under 3 Months","VERMONT","0","2018"
"ALABAMA","Under 3 Months","VIRGINIA","2","2018"
"ALABAMA","Under 3 Months","WASHINGTON","0","2018"
"ALABAMA","Under 3 Months","WEST VIRGINIA","0","2018"
"ALABAMA","Under 3 Months","WISCONSIN","0","2018"
"ALABAMA","Under 3 Months","WYOMING","0","2018"
"ALABAMA","Under 3 Months","TOTAL","527","2018"
"ALABAMA","3 Months to Under 7 Months","ALABAMA","323","2018"
"ALABAMA","3 Months to Under 7 Months","ALASKA","0","2018"
"ALABAMA","3 Months to Under 7 Months","ARIZONA","0","2018"
"ALABAMA","3 Months to Under 7 Months","ARKANSAS","0","2018"
"ALABAMA","3 Months to Under 7 Months","CALIFORNIA","1","2018"
"ALABAMA","3 Months to Under 7 Months","COLORADO","0","2018"
"ALABAMA","3 Months to Under 7 Months","CONNECTICUT","0","2018"
"ALABAMA","3 Months to Under 7 Months","DELAWARE","0","2018"
"ALABAMA","3 Months to Under 7 Months","DISTRICT OF COLUMBIA","1","2018"
"ALABAMA","3 Months to Under 7 Months","FLORIDA","18","2018"
"ALABAMA","3 Months to Under 7 Months","GEORGIA","18","2018"
"ALABAMA","3 Months to Under 7 Months","GUAM","0","2018"
"ALABAMA","3 Months to Under 7 Months","HAWAII","0","2018"
"ALABAMA","3 Months to Under 7 Months","IDAHO","0","2018"
"ALABAMA","3 Months to Under 7 Months","ILLINOIS","8","2018"
"ALABAMA","3 Months to Under 7 Months","INDIANA","1","2018"
"ALABAMA","3 Months to Under 7 Months","IOWA","0","2018"
"ALABAMA","3 Months to Under 7 Months","KANSAS","0","2018"
"ALABAMA","3 Months to Under 7 Months","KENTUCKY","1","2018"
"ALABAMA","3 Months to Under 7 Months","LOUISIANA","4","2018"
"ALABAMA","3 Months to Under 7 Months","MAINE","1","2018"
"ALABAMA","3 Months to Under 7 Months","MARYLAND","0","2018"
"ALABAMA","3 Months to Under 7 Months","MASSACHUSETTS","0","2018"
"ALABAMA","3 Months to Under 7 Months","MICHIGAN","0","2018"
"ALABAMA","3 Months to Under 7 Months","MINNESOTA","0","2018"
"ALABAMA","3 Months to Under 7 Months","MISSISSIPPI","2","2018"
"ALABAMA","3 Months to Under 7 Months","MISSOURI","0","2018"
"ALABAMA","3 Months to Under 7 Months","MONTANA","0","2018"
"ALABAMA","3 Months to Under 7 Months","NEBRASKA","0","2018"
"ALABAMA","3 Months to Under 7 Months","NEVADA","1","2018"
"ALABAMA","3 Months to Under 7 Months","NEW HAMPSHIRE","0","2018"
"ALABAMA","3 Months to Under 7 Months","NEW JERSEY","2","2018"
"ALABAMA","3 Months to Under 7 Months","NEW MEXICO","1","2018"
"ALABAMA","3 Months to Under 7 Months","NEW YORK","8","2018"
"ALABAMA","3 Months to Under 7 Months","NORTH CAROLINA","3","2018"
"ALABAMA","3 Months to Under 7 Months","NORTH DAKOTA","0","2018"
"ALABAMA","3 Months to Under 7 Months","OHIO","1","2018"
"ALABAMA","3 Months to Under 7 Months","OKLAHOMA","0","2018"
"ALABAMA","3 Months to Under 7 Months","OREGON","0","2018"
"ALABAMA","3 Months to Under 7 Months","PENNSYLVANIA","2","2018"
"ALABAMA","3 Months to Under 7 Months","PUERTO RICO","0","2018"
"ALABAMA","3 Months to Under 7 Months","RHODE ISLAND","0","2018"
"ALABAMA","3 Months to Under 7 Months","SOUTH CAROLINA","2","2018"
"ALABAMA","3 Months to Under 7 Months","SOUTH DAKOTA","0","2018"
"ALABAMA","3 Months to Under 7 Months","TENNESSEE","9","2018"
"ALABAMA","3 Months to Under 7 Months","TEXAS","3","2018"
"ALABAMA","3 Months to Under 7 Months","US VIRGIN ISLANDS","0","2018"
"ALABAMA","3 Months to Under 7 Months","UTAH","0","2018"
"ALABAMA","3 Months to Under 7 Months","VERMONT","0","2018"
"ALABAMA","3 Months to Under 7 Months","VIRGINIA","5","2018"
"ALABAMA","3 Months to Under 7 Months","WASHINGTON","1","2018"
"ALABAMA","3 Months to Under 7 Months","WEST VIRGINIA","0","2018"
"ALABAMA","3 Months to Under 7 Months","WISCONSIN","0","2018"
"ALABAMA","3 Months to Under 7 Months","WYOMING","0","2018"
"ALABAMA","3 Months to Under 7 Months","TOTAL","416","2018"
"ALABAMA","7 Months to Under 1 Year","ALABAMA","366","2018"
"ALABAMA","7 Months to Under 1 Year","ALASKA","0","2018"
"ALABAMA","7 Months to Under 1 Year","ARIZONA","0","2018"
"ALABAMA","7 Months to Under 1 Year","ARKANSAS","0","2018"
"ALABAMA","7 Months to Under 1 Year","CALIFORNIA","5","2018"
"ALABAMA","7 Months to Under 1 Year","COLORADO","2","2018"
"ALABAMA","7 Months to Under 1 Year","CONNECTICUT","1","2018"
"ALABAMA","7 Months to Under 1 Year","DELAWARE","0","2018"
"ALABAMA","7 Months to Under 1 Year","DISTRICT OF COLUMBIA","1","2018"
"ALABAMA","7 Months to Under 1 Year","FLORIDA","18","2018"
"ALABAMA","7 Months to Under 1 Year","GEORGIA","24","2018"
"ALABAMA","7 Months to Under 1 Year","GUAM","0","2018"
"ALABAMA","7 Months to Under 1 Year","HAWAII","0","2018"
"ALABAMA","7 Months to Under 1 Year","IDAHO","0","2018"
"ALABAMA","7 Months to Under 1 Year","ILLINOIS","15","2018"
"ALABAMA","7 Months to Under 1 Year","INDIANA","1","2018"
"ALABAMA","7 Months to Under 1 Year","IOWA","0","2018"
"ALABAMA","7 Months to Under 1 Year","KANSAS","1","2018"
"ALABAMA","7 Months to Under 1 Year","KENTUCKY","1","2018"
"ALABAMA","7 Months to Under 1 Year","LOUISIANA","8","2018"
"ALABAMA","7 Months to Under 1 Year","MAINE","0","2018"
"ALABAMA","7 Months to Under 1 Year","MARYLAND","1","2018"
"ALABAMA","7 Months to Under 1 Year","MASSACHUSETTS","2","2018"
"ALABAMA","7 Months to Under 1 Year","MICHIGAN","1","2018"
"ALABAMA","7 Months to Under 1 Year","MINNESOTA","0","2018"
"ALABAMA","7 Months to Under 1 Year","MISSISSIPPI","7","2018"
"ALABAMA","7 Months to Under 1 Year","MISSOURI","2","2018"
"ALABAMA","7 Months to Under 1 Year","MONTANA","0","2018"
"ALABAMA","7 Months to Under 1 Year","NEBRASKA","0","2018"
"ALABAMA","7 Months to Under 1 Year","NEVADA","0","2018"
"ALABAMA","7 Months to Under 1 Year","NEW HAMPSHIRE","0","2018"
"ALABAMA","7 Months to Under 1 Year","NEW JERSEY","1","2018"
"ALABAMA","7 Months to Under 1 Year","NEW MEXICO","0","2018"
"ALABAMA","7 Months to Under 1 Year","NEW YORK","8","2018"
"ALABAMA","7 Months to Under 1 Year","NORTH CAROLINA","4","2018"
"ALABAMA","7 Months to Under 1 Year","NORTH DAKOTA","0","2018"
"ALABAMA","7 Months to Under 1 Year","OHIO","3","2018"
"ALABAMA","7 Months to Under 1 Year","OKLAHOMA","0","2018"
"ALABAMA","7 Months to Under 1 Year","OREGON","0","2018"
"ALABAMA","7 Months to Under 1 Year","PENNSYLVANIA","1","2018"
"ALABAMA","7 Months to Under 1 Year","PUERTO RICO","0","2018"
"ALABAMA","7 Months to Under 1 Year","RHODE ISLAND","0","2018"
"ALABAMA","7 Months to Under 1 Year","SOUTH CAROLINA","0","2018"
"ALABAMA","7 Months to Under 1 Year","SOUTH DAKOTA","0","2018"
"ALABAMA","7 Months to Under 1 Year","TENNESSEE","12","2018"
"ALABAMA","7 Months to Under 1 Year","TEXAS","2","2018"
"ALABAMA","7 Months to Under 1 Year","US VIRGIN ISLANDS","0","2018"
"ALABAMA","7 Months to Under 1 Year","UTAH","0","2018"
"ALABAMA","7 Months to Under 1 Year","VERMONT","0","2018"
"ALABAMA","7 Months to Under 1 Year","VIRGINIA","0","2018"
"ALABAMA","7 Months to Under 1 Year","WASHINGTON","0","2018"
"ALABAMA","7 Months to Under 1 Year","WEST VIRGINIA","0","2018"
"ALABAMA","7 Months to Under 1 Year","WISCONSIN","0","2018"
"ALABAMA","7 Months to Under 1 Year","WYOMING","0","2018"
"ALABAMA","7 Months to Under 1 Year","TOTAL","487","2018"
"ALABAMA","1 Year to Under 2 Years","ALABAMA","686","2018"
"ALABAMA","1 Year to Under 2 Years","ALASKA","0","2018"
"ALABAMA","1 Year to Under 2 Years","ARIZONA","0","2018"
"ALABAMA","1 Year to Under 2 Years","ARKANSAS","1","2018"
"ALABAMA","1 Year to Under 2 Years","CALIFORNIA","18","2018"
"ALABAMA","1 Year to Under 2 Years","COLORADO","2","2018"
"ALABAMA","1 Year to Under 2 Years","CONNECTICUT","0","2018"
"ALABAMA","1 Year to Under 2 Years","DELAWARE","1","2018"
"ALABAMA","1 Year to Under 2 Years","DISTRICT OF COLUMBIA","0","2018"
"ALABAMA","1 Year to Under 2 Years","FLORIDA","32","2018"
"ALABAMA","1 Year to Under 2 Years","GEORGIA","56","2018"
"ALABAMA","1 Year to Under 2 Years","GUAM","0","2018"
"ALABAMA","1 Year to Under 2 Years","HAWAII","0","2018"
"ALABAMA","1 Year to Under 2 Years","IDAHO","0","2018"
"ALABAMA","1 Year to Under 2 Years","ILLINOIS","12","2018"
"ALABAMA","1 Year to Under 2 Years","INDIANA","1","2018"
"ALABAMA","1 Year to Under 2 Years","IOWA","1","2018"
"ALABAMA","1 Year to Under 2 Years","KANSAS","2","2018"
"ALABAMA","1 Year to Under 2 Years","KENTUCKY","3","2018"
"ALABAMA","1 Year to Under 2 Years","LOUISIANA","16","2018"
"ALABAMA","1 Year to Under 2 Years","MAINE","1","2018"
"ALABAMA","1 Year to Under 2 Years","MARYLAND","7","2018"
"ALABAMA","1 Year to Under 2 Years","MASSACHUSETTS","3","2018"
"ALABAMA","1 Year to Under 2 Years","MICHIGAN","3","2018"
"ALABAMA","1 Year to Under 2 Years","MINNESOTA","4","2018"
"ALABAMA","1 Year to Under 2 Years","MISSISSIPPI","8","2018"
"ALABAMA","1 Year to Under 2 Years","MISSOURI","2","2018"
"ALABAMA","1 Year to Under 2 Years","MONTANA","0","2018"
"ALABAMA","1 Year to Under 2 Years","NEBRASKA","0","2018"
"ALABAMA","1 Year to Under 2 Years","NEVADA","2","2018"
"ALABAMA","1 Year to Under 2 Years","NEW HAMPSHIRE","0","2018"
"ALABAMA","1 Year to Under 2 Years","NEW JERSEY","3","2018"
"ALABAMA","1 Year to Under 2 Years","NEW MEXICO","0","2018"
"ALABAMA","1 Year to Under 2 Years","NEW YORK","12","2018"
"ALABAMA","1 Year to Under 2 Years","NORTH CAROLINA","10","2018"
"ALABAMA","1 Year to Under 2 Years","NORTH DAKOTA","0","2018"
"ALABAMA","1 Year to Under 2 Years","OHIO","4","2018"
"ALABAMA","1 Year to Under 2 Years","OKLAHOMA","0","2018"
"ALABAMA","1 Year to Under 2 Years","OREGON","0","2018"
"ALABAMA","1 Year to Under 2 Years","PENNSYLVANIA","8","2018"
"ALABAMA","1 Year to Under 2 Years","PUERTO RICO","2","2018"
"ALABAMA","1 Year to Under 2 Years","RHODE ISLAND","0","2018"
"ALABAMA","1 Year to Under 2 Years","SOUTH CAROLINA","3","2018"
"ALABAMA","1 Year to Under 2 Years","SOUTH DAKOTA","0","2018"
"ALABAMA","1 Year to Under 2 Years","TENNESSEE","19","2018"
"ALABAMA","1 Year to Under 2 Years","TEXAS","16","2018"
"ALABAMA","1 Year to Under 2 Years","US VIRGIN ISLANDS","0","2018"
"ALABAMA","1 Year to Under 2 Years","UTAH","0","2018"
"ALABAMA","1 Year to Under 2 Years","VERMONT","0","2018"
"ALABAMA","1 Year to Under 2 Years","VIRGINIA","6","2018"
"ALABAMA","1 Year to Under 2 Years","WASHINGTON","0","2018"
"ALABAMA","1 Year to Under 2 Years","WEST VIRGINIA","0","2018"
"ALABAMA","1 Year to Under 2 Years","WISCONSIN","1","2018"
"ALABAMA","1 Year to Under 2 Years","WYOMING","0","2018"
"ALABAMA","1 Year to Under 2 Years","TOTAL","945","2018"
"ALABAMA","2 Years to Under 3 Years","ALABAMA","480","2018"
"ALABAMA","2 Years to Under 3 Years","ALASKA","0","2018"
"ALABAMA","2 Years to Under 3 Years","ARIZONA","2","2018"
"ALABAMA","2 Years to Under 3 Years","ARKANSAS","2","2018"
"ALABAMA","2 Years to Under 3 Years","CALIFORNIA","19","2018"
"ALABAMA","2 Years to Under 3 Years","COLORADO","2","2018"
"ALABAMA","2 Years to Under 3 Years","CONNECTICUT","1","2018"
"ALABAMA","2 Years to Under 3 Years","DELAWARE","0","2018"
"ALABAMA","2 Years to Under 3 Years","DISTRICT OF COLUMBIA","1","2018"
"ALABAMA","2 Years to Under 3 Years","FLORIDA","42","2018"
"ALABAMA","2 Years to Under 3 Years","GEORGIA","53","2018"
"ALABAMA","2 Years to Under 3 Years","GUAM","0","2018"
"ALABAMA","2 Years to Under 3 Years","HAWAII","0","2018"
"ALABAMA","2 Years to Under 3 Years","IDAHO","0","2018"
"ALABAMA","2 Years to Under 3 Years","ILLINOIS","12","2018"
"ALABAMA","2 Years to Under 3 Years","INDIANA","1","2018"
"ALABAMA","2 Years to Under 3 Years","IOWA","0","2018"
"ALABAMA","2 Years to Under 3 Years","KANSAS","0","2018"
"ALABAMA","2 Years to Under 3 Years","KENTUCKY","1","2018"
"ALABAMA","2 Years to Under 3 Years","LOUISIANA","13","2018"
"ALABAMA","2 Years to Under 3 Years","MAINE","0","2018"
"ALABAMA","2 Years to Under 3 Years","MARYLAND","2","2018"
"ALABAMA","2 Years to Under 3 Years","MASSACHUSETTS","0","2018"
"ALABAMA","2 Years to Under 3 Years","MICHIGAN","3","2018"
"ALABAMA","2 Years to Under 3 Years","MINNESOTA","0","2018"
"ALABAMA","2 Years to Under 3 Years","MISSISSIPPI","8","2018"
"ALABAMA","2 Years to Under 3 Years","MISSOURI","2","2018"
"ALABAMA","2 Years to Under 3 Years","MONTANA","0","2018"
"ALABAMA","2 Years to Under 3 Years","NEBRASKA","2","2018"
"ALABAMA","2 Years to Under 3 Years","NEVADA","0","2018"
"ALABAMA","2 Years to Under 3 Years","NEW HAMPSHIRE","0","2018"
"ALABAMA","2 Years to Under 3 Years","NEW JERSEY","9","2018"
"ALABAMA","2 Years to Under 3 Years","NEW MEXICO","0","2018"
"ALABAMA","2 Years to Under 3 Years","NEW YORK","16","2018"
"ALABAMA","2 Years to Under 3 Years","NORTH CAROLINA","3","2018"
"ALABAMA","2 Years to Under 3 Years","NORTH DAKOTA","0","2018"
"ALABAMA","2 Years to Under 3 Years","OHIO","6","2018"
"ALABAMA","2 Years to Under 3 Years","OKLAHOMA","1","2018"
"ALABAMA","2 Years to Under 3 Years","OREGON","1","2018"
"ALABAMA","2 Years to Under 3 Years","PENNSYLVANIA","4","2018"
"ALABAMA","2 Years to Under 3 Years","PUERTO RICO","0","2018"
"ALABAMA","2 Years to Under 3 Years","RHODE ISLAND","0","2018"
"ALABAMA","2 Years to Under 3 Years","SOUTH CAROLINA","2","2018"
"ALABAMA","2 Years to Under 3 Years","SOUTH DAKOTA","0","2018"
"ALABAMA","2 Years to Under 3 Years","TENNESSEE","20","2018"
"ALABAMA","2 Years to Under 3 Years","TEXAS","12","2018"
"ALABAMA","2 Years to Under 3 Years","US VIRGIN ISLANDS","0","2018"
"ALABAMA","2 Years to Under 3 Years","UTAH","0","2018"
"ALABAMA","2 Years to Under 3 Years","VERMONT","0","2018"
"ALABAMA","2 Years to Under 3 Years","VIRGINIA","1","2018"
"ALABAMA","2 Years to Under 3 Years","WASHINGTON","2","2018"
"ALABAMA","2 Years to Under 3 Years","WEST VIRGINIA","0","2018"
"ALABAMA","2 Years to Under 3 Years","WISCONSIN","0","2018"
"ALABAMA","2 Years to Under 3 Years","WYOMING","0","2018"
"ALABAMA","2 Years to Under 3 Years","TOTAL","723","2018"
"ALABAMA","3 Years and Over","ALABAMA","1984","2018"
"ALABAMA","3 Years and Over","ALASKA","0","2018"
"ALABAMA","3 Years and Over","ARIZONA","10","2018"
"ALABAMA","3 Years and Over","ARKANSAS","9","2018"
"ALABAMA","3 Years and Over","CALIFORNIA","99","2018"
"ALABAMA","3 Years and Over","COLORADO","15","2018"
"ALABAMA","3 Years and Over","CONNECTICUT","11","2018"
"ALABAMA","3 Years and Over","DELAWARE","5","2018"
"ALABAMA","3 Years and Over","DISTRICT OF COLUMBIA","11","2018"
"ALABAMA","3 Years and Over","FLORIDA","261","2018"
"ALABAMA","3 Years and Over","GEORGIA","315","2018"
"ALABAMA","3 Years and Over","GUAM","0","2018"
"ALABAMA","3 Years and Over","HAWAII","1","2018"
"ALABAMA","3 Years and Over","IDAHO","3","2018"
"ALABAMA","3 Years and Over","ILLINOIS","80","2018"
"ALABAMA","3 Years and Over","INDIANA","25","2018"
"ALABAMA","3 Years and Over","IOWA","10","2018"
"ALABAMA","3 Years and Over","KANSAS","10","2018"
"ALABAMA","3 Years and Over","KENTUCKY","22","2018"
"ALABAMA","3 Years and Over","LOUISIANA","83","2018"
"ALABAMA","3 Years and Over","MAINE","1","2018"
"ALABAMA","3 Years and Over","MARYLAND","34","2018"
"ALABAMA","3 Years and Over","MASSACHUSETTS","11","2018"
"ALABAMA","3 Years and Over","MICHIGAN","42","2018"
"ALABAMA","3 Years and Over","MINNESOTA","15","2018"
"ALABAMA","3 Years and Over","MISSISSIPPI","73","2018"
"ALABAMA","3 Years and Over","MISSOURI","14","2018"
"ALABAMA","3 Years and Over","MONTANA","2","2018"
"ALABAMA","3 Years and Over","NEBRASKA","5","2018"
"ALABAMA","3 Years and Over","NEVADA","6","2018"
"ALABAMA","3 Years and Over","NEW HAMPSHIRE","0","2018"
"ALABAMA","3 Years and Over","NEW JERSEY","27","2018"
"ALABAMA","3 Years and Over","NEW MEXICO","6","2018"
"ALABAMA","3 Years and Over","NEW YORK","86","2018"
"ALABAMA","3 Years and Over","NORTH CAROLINA","71","2018"
"ALABAMA","3 Years and Over","NORTH DAKOTA","0","2018"
"ALABAMA","3 Years and Over","OHIO","33","2018"
"ALABAMA","3 Years and Over","OKLAHOMA","6","2018"
"ALABAMA","3 Years and Over","OREGON","8","2018"
"ALABAMA","3 Years and Over","PENNSYLVANIA","30","2018"
"ALABAMA","3 Years and Over","PUERTO RICO","0","2018"
"ALABAMA","3 Years and Over","RHODE ISLAND","3","2018"
"ALABAMA","3 Years and Over","SOUTH CAROLINA","38","2018"
"ALABAMA","3 Years and Over","SOUTH DAKOTA","1","2018"
"ALABAMA","3 Years and Over","TENNESSEE","144","2018"
"ALABAMA","3 Years and Over","TEXAS","71","2018"
"ALABAMA","3 Years and Over","US VIRGIN ISLANDS","0","2018"
"ALABAMA","3 Years and Over","UTAH","3","2018"
"ALABAMA","3 Years and Over","VERMONT","2","2018"
"ALABAMA","3 Years and Over","VIRGINIA","43","2018"
"ALABAMA","3 Years and Over","WASHINGTON","9","2018"
"ALABAMA","3 Years and Over","WEST VIRGINIA","2","2018"
"ALABAMA","3 Years and Over","WISCONSIN","14","2018"
"ALABAMA","3 Years and Over","WYOMING","0","2018"
"ALABAMA","3 Years and Over","TOTAL","3754","2018"
"ALABAMA","Average Time-to-Crime in Years","ALABAMA","6.7729242247610495","2018"
"ALABAMA","Average Time-to-Crime in Years","ALASKA","N/A","2018"
"ALABAMA","Average Time-to-Crime in Years","ARIZONA","12.545","2018"
"ALABAMA","Average Time-to-Crime in Years","ARKANSAS","12.784153846153847","2018"
"ALABAMA","Average Time-to-Crime in Years","CALIFORNIA","13.690448275862067","2018"
"ALABAMA","Average Time-to-Crime in Years","COLORADO","10.875047619047615","2018"
"ALABAMA","Average Time-to-Crime in Years","CONNECTICUT","11.367461538461537","2018"
"ALABAMA","Average Time-to-Crime in Years","DELAWARE","11.193571428571429","2018"
"ALABAMA","Average Time-to-Crime in Years","DISTRICT OF COLUMBIA","10.277142857142854","2018"
"ALABAMA","Average Time-to-Crime in Years","FLORIDA","10.43349739583333","2018"
"ALABAMA","Average Time-to-Crime in Years","GEORGIA","9.9922572016460993","2018"
"ALABAMA","Average Time-to-Crime in Years","GUAM","N/A","2018"
"ALABAMA","Average Time-to-Crime in Years","HAWAII","40.338999999999999","2018"
"ALABAMA","Average Time-to-Crime in Years","IDAHO","16.194333333333336","2018"
"ALABAMA","Average Time-to-Crime in Years","ILLINOIS","9.0020076335877928","2018"
"ALABAMA","Average Time-to-Crime in Years","INDIANA","12.349666666666666","2018"
"ALABAMA","Average Time-to-Crime in Years","IOWA","14.903999999999998","2018"
"ALABAMA","Average Time-to-Crime in Years","KANSAS","9.6412857142857114","2018"
"ALABAMA","Average Time-to-Crime in Years","KENTUCKY","11.232571428571429","2018"
"ALABAMA","Average Time-to-Crime in Years","LOUISIANA","11.350929133858266","2018"
"ALABAMA","Average Time-to-Crime in Years","MAINE","5.511333333333333","2018"
"ALABAMA","Average Time-to-Crime in Years","MARYLAND","12.907021739130439","2018"
"ALABAMA","Average Time-to-Crime in Years","MASSACHUSETTS","7.5214375000000002","2018"
"ALABAMA","Average Time-to-Crime in Years","MICHIGAN","15.573","2018"
"ALABAMA","Average Time-to-Crime in Years","MINNESOTA","14.823684210526318","2018"
"ALABAMA","Average Time-to-Crime in Years","MISSISSIPPI","11.919774509803913","2018"
"ALABAMA","Average Time-to-Crime in Years","MISSOURI","10.356190476190474","2018"
"ALABAMA","Average Time-to-Crime in Years","MONTANA","16.064","2018"
"ALABAMA","Average Time-to-Crime in Years","NEBRASKA","17.256285714285717","2018"
"ALABAMA","Average Time-to-Crime in Years","NEVADA","11.660777777777778","2018"
"ALABAMA","Average Time-to-Crime in Years","NEW HAMPSHIRE","N/A","2018"
"ALABAMA","Average Time-to-Crime in Years","NEW JERSEY","11.845857142857145","2018"
"ALABAMA","Average Time-to-Crime in Years","NEW MEXICO","16.46085714285714","2018"
"ALABAMA","Average Time-to-Crime in Years","NEW YORK","11.896573529411761","2018"
"ALABAMA","Average Time-to-Crime in Years","NORTH CAROLINA","13.461372340425527","2018"
"ALABAMA","Average Time-to-Crime in Years","NORTH DAKOTA","N/A","2018"
"ALABAMA","Average Time-to-Crime in Years","OHIO","12.82725531914893","2018"
"ALABAMA","Average Time-to-Crime in Years","OKLAHOMA","11.831999999999997","2018"
"ALABAMA","Average Time-to-Crime in Years","OREGON","24.207777777777778","2018"
"ALABAMA","Average Time-to-Crime in Years","PENNSYLVANIA","11.917000000000002","2018"
"ALABAMA","Average Time-to-Crime in Years","PUERTO RICO","1.617","2018"
"ALABAMA","Average Time-to-Crime in Years","RHODE ISLAND","19.8","2018"
"ALABAMA","Average Time-to-Crime in Years","SOUTH CAROLINA","15.426687500000005","2018"
"ALABAMA","Average Time-to-Crime in Years","SOUTH DAKOTA","5.8319999999999999","2018"
"ALABAMA","Average Time-to-Crime in Years","TENNESSEE","10.993524271844656","2018"
"ALABAMA","Average Time-to-Crime in Years","TEXAS","11.705028037383181","2018"
"ALABAMA","Average Time-to-Crime in Years","US VIRGIN ISLANDS","N/A","2018"
"ALABAMA","Average Time-to-Crime in Years","UTAH","18.196333333333332","2018"
"ALABAMA","Average Time-to-Crime in Years","VERMONT","9.5794999999999995","2018"
"ALABAMA","Average Time-to-Crime in Years","VIRGINIA","11.240315789473685","2018"
"ALABAMA","Average Time-to-Crime in Years","WASHINGTON","6.0228333333333319","2018"
"ALABAMA","Average Time-to-Crime in Years","WEST VIRGINIA","23.921999999999997","2018"
"ALABAMA","Average Time-to-Crime in Years","WISCONSIN","20.266666666666666","2018"
"ALABAMA","Average Time-to-Crime in Years","WYOMING","N/A","2018"
"ALASKA","Under 3 Months","ALABAMA","0","2018"
"ALASKA","Under 3 Months","ALASKA","34","2018"
"ALASKA","Under 3 Months","ARIZONA","0","2018"
"ALASKA","Under 3 Months","ARKANSAS","0","2018"
"ALASKA","Under 3 Months","CALIFORNIA","0","2018"
"ALASKA","Under 3 Months","COLORADO","0","2018"
"ALASKA","Under 3 Months","CONNECTICUT","0","2018"
"ALASKA","Under 3 Months","DELAWARE","0","2018"
"ALASKA","Under 3 Months","DISTRICT OF COLUMBIA","0","2018"
"ALASKA","Under 3 Months","FLORIDA","0","2018"
"ALASKA","Under 3 Months","GEORGIA","0","2018"
"ALASKA","Under 3 Months","GUAM","0","2018"
"ALASKA","Under 3 Months","HAWAII","0","2018"
"ALASKA","Under 3 Months","IDAHO","0","2018"
"ALASKA","Under 3 Months","ILLINOIS","0","2018"
"ALASKA","Under 3 Months","INDIANA","0","2018"
"ALASKA","Under 3 Months","IOWA","0","2018"
"ALASKA","Under 3 Months","KANSAS","0","2018"
"ALASKA","Under 3 Months","KENTUCKY","0","2018"
"ALASKA","Under 3 Months","LOUISIANA","0","2018"
"ALASKA","Under 3 Months","MAINE","0","2018"
"ALASKA","Under 3 Months","MARYLAND","0","2018"
"ALASKA","Under 3 Months","MASSACHUSETTS","0","2018"
"ALASKA","Under 3 Months","MICHIGAN","0","2018"
